date,market_caps,prices,total_volumes
2018-05-26 05:25:54, 212744.93151314705, 0.002088767636154293, 16802.618498112763
2018-05-26 06:25:54, 213057.81887628327, 0.0020918259623068196, 16853.185303202143
2018-05-26 07:25:54, 213446.60739093684, 0.002095631918821684, 16741.21557569565
2018-05-26 08:25:57, 213243.10828527706, 0.002093620118375753, 16529.25277803984
2018-05-26 09:25:56, 211872.42540109754, 0.0020801499124318413, 16204.357592343227
2018-05-26 10:25:56, 211904.11228410032, 0.002080448082749177, 16226.574950549473
2018-05-26 11:25:56, 212072.71699410636, 0.0020820898289845963, 16173.730818572294
2018-05-26 12:25:54, 213347.80791922964, 0.0020945965649149896, 16319.945776406475
2018-05-26 13:25:56, 213204.64445436795, 0.002093180314330792, 16341.841564037868
2018-05-26 14:25:58, 213419.9321881681, 0.0020952803484737244, 16198.637095223228
2018-05-26 15:25:53, 213224.50873230115, 0.00209334750872273, 15920.515448609813
2018-05-26 16:25:53, 212882.59637585486, 0.0020899769497228628, 15755.346806443813
2018-05-26 17:25:54, 211977.4336710946, 0.002081077062516551, 15617.373084846477
2018-05-26 18:25:55, 212359.62946341862, 0.002084816620673047, 15660.077849018804
2018-05-26 19:26:11, 212273.71434969196, 0.0020839626837279553, 15772.11355587757
2018-05-26 20:25:54, 214764.86544675718, 0.002108406797397792, 16083.725229761756
2018-05-26 21:25:55, 213808.01733228358, 0.0020990009319910084, 16188.230076275777
2018-05-26 22:25:55, 214916.8222008733, 0.0021098724386040164, 16451.669094037996
2018-05-26 23:25:57, 215298.46912016202, 0.0021136069052564797, 16508.957005280205
2018-05-26 23:32:27, 215496.35005528913, 0.002115547279461619, 16532.940968488394
2018-05-27 00:32:09, 214134.79862735322, 0.0021021701357572435, 16470.91876886988
2018-05-27 00:59:05, 213065.1291620087, 0.0020916639720134195, 16482.584225684906
2018-05-27 01:58:50, 212340.05469446024, 0.0020845345871748403, 16532.94899284399
2018-05-27 02:58:50, 212304.029350259, 0.0020841710863107976, 16495.909291776785
2018-05-27 03:58:51, 214701.957518659, 0.002107699161629896, 16382.431717130854
2018-05-27 04:58:53, 214403.02479555033, 0.002104751832306404, 16074.859034928424
2018-05-27 05:58:52, 214053.12419539984, 0.0021013027149976043, 16214.754710003177
2018-05-27 06:58:50, 213062.3526886348, 0.0020915632485691985, 16069.721756768513
2018-05-27 07:58:54, 212568.45471811693, 0.002086704141733063, 16052.127565621799
2018-05-27 08:58:54, 213631.96958684875, 0.0020971324688424504, 16085.10349463064
2018-05-27 09:58:52, 213647.87980825183, 0.002097286676128504, 15960.299415176709
2018-05-27 10:58:53, 0.0, 0.0020900231853113733, 16027.469550729673
2018-05-27 11:58:53, 213708.8609746709, 0.002097851630580788, 16230.261159898027
2018-05-27 12:58:54, 213233.223294252, 0.0020931690812948742, 16038.52615569131
2018-05-27 13:58:56, 0.0, 0.002089235658147409, 16091.20363579865
2018-05-27 14:58:53, 0.0, 0.0020859673018461334, 16102.869298789248
2018-05-27 15:58:54, 0.0, 0.002059903559594657, 14402.530373407079
2018-05-27 16:58:54, 211475.8432835459, 0.0020758687343105137, 16214.823372142731
2018-05-27 17:58:53, 211820.01287419748, 0.0020792359334961155, 16298.274046368784
2018-05-27 18:58:51, 211983.32507708095, 0.002080828045818814, 16195.976142191337
2018-05-27 19:58:52, 212101.94404051016, 0.0020819772658265527, 16055.827046996297
2018-05-27 20:58:52, 212995.89676324505, 0.0020907504347813526, 16012.077876612218
2018-05-27 21:58:53, 214023.74543998364, 0.002100839713966713, 15856.65375534994
2018-05-27 22:45:27, 214812.49300461786, 0.002108581996042338, 15960.00685682947
2018-05-27 23:44:57, 215254.64017628226, 0.002112876615095255, 16165.066468954376
2018-05-28 00:44:57, 215305.2550435373, 0.002113361549442524, 16087.231838333139
2018-05-28 01:45:00, 213126.50933696763, 0.0020919634800678163, 16051.065208916709
2018-05-28 02:45:01, 211547.77346166014, 0.0020764572000874226, 16432.47867838456
2018-05-28 03:44:57, 209369.9714890184, 0.0020550700494040243, 15402.134421114913
2018-05-28 04:44:55, 211628.61678305833, 0.002077226784716944, 17361.862808308797
2018-05-28 05:14:21, 213486.26590502012, 0.0020954542472939575, 7089.980439157956
2018-05-28 05:50:59, 213228.62813955173, 0.0020929175191883504, 7080.759632320422
2018-05-28 06:50:46, 210926.26753727806, 0.0020703068703649703, 18107.03176281071
2018-05-28 07:50:50, 210853.93245880012, 0.002069585564399027, 18165.61662553459
2018-05-28 08:50:52, 209482.95933324884, 0.0020561164973304613, 18094.803037779133
2018-05-28 09:50:49, 211274.5939786494, 0.0020736893487999244, 18588.33895263455
2018-05-28 10:50:52, 207826.786446269, 0.002039837569435042, 16552.34894218399
2018-05-28 11:50:47, 207263.10646152668, 0.002034293002463078, 16379.868870899703
2018-05-28 12:00:14, 208912.90410133626, 0.002050483154400906, 18165.832228900388
2018-05-28 12:59:42, 207379.81616455395, 0.0020354240274957974, 16437.930659920836
2018-05-28 13:59:43, 207242.42113797634, 0.0020340628638214095, 16383.24701691653
2018-05-28 14:59:43, 207506.96283363417, 0.0020366465798248197, 16398.54916603315
2018-05-28 15:59:44, 209371.00772520987, 0.002054929993250572, 18054.457820958112
2018-05-28 16:59:43, 206568.5845731758, 0.0020274119971160414, 16111.980615492994
2018-05-28 17:59:39, 206096.5381047137, 0.002022767778194239, 16135.813287553294
2018-05-28 18:59:43, 205653.72973975312, 0.002018409858123162, 16416.66632669784
2018-05-28 19:59:41, 209885.4425244685, 0.0020599310192693904, 18967.190569953404
